AppID,Name,Primary_Genre,Price,Review_Score_Pct,Review_Count,Playtime_Hours,Languages_Count,Multiplayer
286480,Black Mirror III,Adventure,0.029297564419343454,0.8836190900319156,0.0004130424847394167,0.0011507844337929432,0.07766990291262135,0
1172520,Colorgrid,Casual,0.005765384162842687,0.9118857419511015,0.00011468611789215538,0.0,0.009708737864077669,0
384550,Painters Guild,Casual,0.011648429226967879,0.6594516594516595,0.00044753455027089203,0.00034312379906670324,0.009708737864077669,0
323380,The Magic Circle,Action,0.11754324038122133,0.9213088427180567,0.001255511185345701,0.0012721974703857766,0.058252427184466014,0
2067590,Upload Simulator,Indie,0.009295211201317802,0.8315922760367205,8.36432589138276e-05,0.003162017779091619,0.16504854368932037,0
1208370,DUMB Infernal,Action,0.0,0.7477477477477477,1.4659127850877003e-05,0.0,0.009708737864077669,0
1345740,恋爱绮谭~不存在的夏天~,Adventure,0.05282974467584422,0.9472574629193018,0.0025429275313080166,0.0022593382461622924,0.009708737864077669,0
2936180,茜色,Casual,0.044005177079656434,0.9805555555555556,0.00025869049148606474,1.0557655355898561e-05,0.029126213592233007,0
41300,Altitude,Action,0.0,0.9162539571558972,0.0016271631914473474,0.0010874385016575517,0.009708737864077669,1
1126220,EasyPianoGame,Indie,0.0704788798682198,0.6543209876543208,8.623016382868846e-07,0.0,0.019417475728155338,0
2403340,大科学家,Adventure,0.0,0.931473323543808,0.0001784964391253847,0.0,0.009708737864077669,0
298400,Knightmare Tower,Action,0.04694669961171903,0.9418901660280972,0.0005829159074819326,0.0011560632614708924,0.058252427184466014,0
716380,The Chemist,Casual,0.14107542063772208,0.48148148148148145,7.760714744581943e-05,0.0,0.009708737864077669,0
743960,Super Powered Battle Friends,Action,0.15284151076597247,0.5942028985507246,2.586904914860647e-06,0.0,0.009708737864077669,1
1949480,AIRBORNE,Adventure,0.0,0.925925925925926,6.8984131062950595e-06,0.0,0.009708737864077669,0
497590,Sapper's bad dream,Action,0.04694669961171903,0.41500474833808165,1.6383731127450766e-05,0.0010240925695221604,0.009708737864077669,0
1714910,Slappy Board,Action,0.05282974467584422,0.8318318318318318,1.4659127850877003e-05,0.0,0.11650485436893203,0
1462650,LAST EMBRYO -EITHER OF BRAVE TO STORY-,Adventure,0.07636192493234499,0.9284802043422733,0.00048288891744065416,0.001953166240841234,0.029126213592233007,0
528450,Hunt: The Unknown Quarry,Indie,0.0,0.6949891067538128,2.673135078689336e-05,0.0,0.009708737864077669,1
586360,Pyro VR,Action,0.10577715025297094,0.5040257648953301,4.225278027605725e-05,0.0003589602821005511,0.009708737864077669,0
579490,RUSH: A Disney • PIXAR Adventure,Adventure,0.0704788798682198,0.6955487597689434,0.0002647266029540729,0.0018528685149601975,0.16504854368932037,1
665440,Civil War: Gettysburg,Strategy,0.11754324038122133,0.7340930674264008,1.6383731127450766e-05,0.0,0.009708737864077669,0
31810,Nancy Drew®: Last Train to Blue Moon Canyon,Adventure,0.07636192493234499,0.970869746150645,0.0002897333504643925,0.0023596359720433288,0.009708737864077669,0
1178180,BATYA,Indie,0.017531474291093068,0.7407407407407407,3.4492065531475314e-06,0.0,0.029126213592233007,0
2149430,Click To Sail,Indie,0.02341451935521826,0.7925925925925925,2.5869049148606476e-05,0.0,0.009708737864077669,0
645460,Mind Maze,Action,0.029297564419343454,0.7525252525252526,5.8636511403508014e-05,0.00033784497138875395,0.14563106796116504,1
2726490,Hamster Hunter,Action,0.039298741028356274,0.9227738376674546,0.00022592302923116322,0.0,0.038834951456310676,1
292630,Uriel's Chasm,Adventure,0.058712789739969413,0.15085417520841873,0.0023195914069917144,0.0010399290525560084,0.009708737864077669,0
1509080,Nox Archaist,RPG,0.02341451935521826,0.8655692729766804,2.9318255701754007e-05,0.0,0.009708737864077669,0
1362340,Freelancer Life Simulator,Adventure,0.007883280385927756,0.22962962962962957,1.2934524574303238e-05,0.0,0.08737864077669902,0
1297430,Deadly Dozen Reloaded,Action,0.06871396634898223,0.6296296296296298,1.897063604231142e-05,0.0,0.04854368932038834,0
1247110,Chasing Light,Adventure,0.0704788798682198,0.8477366255144032,0.00020005398008255673,0.0,0.029126213592233007,0
1803220,Koala Kids Golf,Casual,0.09165784209907048,1.0,4.311508191434413e-06,0.0,0.009708737864077669,1
3008240,How We Die,Adventure,0.12342628544534652,0.8518518518518519,8.623016382868846e-07,0.0,0.019417475728155338,0
1342480,Hard Night VR,Action,0.11754324038122133,0.6320191158900836,9.48531802115571e-06,0.0,0.019417475728155338,0
1249800,Xuan-Yuan Sword VII,Action,0.1440169431697847,0.6134620491431964,0.008160822704747056,0.003389007369243438,0.09708737864077668,0
928950,LOEK,Action,0.0,0.9306661006756516,0.0008855837825206284,0.0,0.009708737864077669,0
